Report Date,Variant,Greek Letter Name,Health District,Region Name,Number of Infections,Number of Hospitalizations,Number of Deaths
10/29/2021,B.1.427,Epsilon,Crater,Central,4,0,0
10/29/2021,B.1.351,Beta,Eastern Shore,Eastern,2,0,0
10/29/2021,B.1.617.1,Kappa,Virginia Beach,Eastern,0,0,0
10/29/2021,B.1.427,Epsilon,Arlington,Northern,2,0,0
10/29/2021,B.1.526,Iota,Loudoun,Northern,5,0,0
10/29/2021,B.1.429,Epsilon,Piedmont,Central,0,0,0
10/29/2021,B.1.617.2,Delta,Peninsula,Eastern,252,5,2
10/29/2021,B.1.621,Mu,Peninsula,Eastern,0,0,0
10/29/2021,B.1.429,Epsilon,Southside,Central,0,0,0
10/29/2021,B.1.351,Beta,Chesterfield,Central,7,0,0
10/29/2021,B.1.1.7,Alpha,Roanoke,Southwest,48,8,1
10/29/2021,B.1.525,Eta,Crater,Central,0,0,0
10/29/2021,B.1.1.7,Alpha,Henrico,Central,126,4,3
10/29/2021,B.1.526,Iota,Lenowisco,Southwest,2,0,0
10/29/2021,P.2,Zeta,Hampton,Eastern,0,0,0
10/29/2021,B.1.617.1,Kappa,Peninsula,Eastern,0,0,0
10/29/2021,B.1.617.2,Delta,Lenowisco,Southwest,82,1,0
10/29/2021,B.1.526,Iota,Crater,Central,3,0,0
10/29/2021,B.1.617.3,,Roanoke,Southwest,0,0,0
10/29/2021,B.1.1.7,Alpha,Chesterfield,Central,134,5,1
10/29/2021,B.1.351,Beta,Loudoun,Northern,4,0,0
10/29/2021,B.1.621,Mu,Mount Rogers,Southwest,0,0,0
10/29/2021,B.1.351,Beta,West Piedmont,Southwest,0,0,0
10/29/2021,B.1.617.1,Kappa,Chesapeake,Eastern,0,0,0
10/29/2021,B.1.526,Iota,Hampton,Eastern,1,0,0
10/29/2021,B.1.429,Epsilon,Norfolk,Eastern,2,0,0
10/29/2021,B.1.427,Epsilon,Piedmont,Central,0,0,0
10/29/2021,B.1.525,Eta,Virginia Beach,Eastern,0,0,0
10/29/2021,B.1.621,Mu,Three Rivers,Eastern,0,0,0
10/29/2021,B.1.617.1,Kappa,Alexandria,Northern,0,0,0
10/29/2021,B.1.617.3,,Rappahannock,Northwest,0,0,0
10/29/2021,B.1.526,Iota,Henrico,Central,8,0,0
10/29/2021,B.1.351,Beta,Crater,Central,4,1,0
10/29/2021,B.1.526,Iota,Three Rivers,Eastern,1,0,0
10/29/2021,B.1.429,Epsilon,Rappahannock,Northwest,0,0,0
10/29/2021,B.1.1.7,Alpha,Prince William,Northern,108,2,1
10/29/2021,B.1.525,Eta,Blue Ridge,Northwest,0,0,0
10/29/2021,B.1.1.7,Alpha,Central Shenandoah,Northwest,92,2,1
10/29/2021,B.1.427,Epsilon,Pittsylvania-Danville,Southwest,0,0,0
10/29/2021,B.1.617.3,,Chickahominy,Central,0,0,0
10/29/2021,B.1.526,Iota,Chickahominy,Central,3,0,0
10/29/2021,B.1.621,Mu,Cumberland Plateau,Southwest,0,0,0
10/29/2021,B.1.525,Eta,Henrico,Central,0,0,0
10/29/2021,P.2,Zeta,Blue Ridge,Northwest,0,0,0
10/29/2021,B.1.1.7,Alpha,Lord Fairfax,Northwest,72,2,1
10/29/2021,B.1.617.3,,Crater,Central,0,0,0
10/29/2021,P.2,Zeta,Fairfax,Northern,0,0,0
10/29/2021,B.1.617.2,Delta,Loudoun,Northern,279,21,3
10/29/2021,B.1.621,Mu,Richmond,Central,0,0,0
10/29/2021,B.1.617.3,,Hampton,Eastern,0,0,0
10/29/2021,B.1.526,Iota,Western Tidewater,Eastern,3,0,0
10/29/2021,B.1.427,Epsilon,Henrico,Central,0,0,0
10/29/2021,B.1.525,Eta,Chesapeake,Eastern,0,0,0
10/29/2021,B.1.617.1,Kappa,Piedmont,Central,0,0,0
10/29/2021,B.1.351,Beta,Richmond,Central,2,0,0
10/29/2021,B.1.429,Epsilon,Arlington,Northern,2,0,0
10/29/2021,B.1.427,Epsilon,Alleghany,Southwest,0,0,0
10/29/2021,B.1.429,Epsilon,Lord Fairfax,Northwest,0,0,0
10/29/2021,B.1.1.7,Alpha,West Piedmont,Southwest,53,15,2
10/29/2021,B.1.525,Eta,Alleghany,Southwest,0,0,0
10/29/2021,B.1.617.3,,Alleghany,Southwest,0,0,0
10/29/2021,B.1.351,Beta,Arlington,Northern,0,0,0
10/29/2021,B.1.617.2,Delta,Richmond,Central,517,16,8
10/29/2021,B.1.617.3,,Mount Rogers,Southwest,1,0,0
10/29/2021,P.1,Gamma,West Piedmont,Southwest,4,2,0
10/29/2021,B.1.429,Epsilon,Central Virginia,Southwest,2,0,0
10/29/2021,P.1,Gamma,Virginia Beach,Eastern,10,1,0
10/29/2021,B.1.1.7,Alpha,Peninsula,Eastern,114,5,3
10/29/2021,B.1.351,Beta,Fairfax,Northern,7,0,0
10/29/2021,B.1.351,Beta,Three Rivers,Eastern,1,0,0
10/29/2021,P.2,Zeta,Rappahannock,Northwest,1,0,0
10/29/2021,B.1.525,Eta,Roanoke,Southwest,0,0,0
10/29/2021,B.1.1.7,Alpha,Norfolk,Eastern,50,4,2
10/29/2021,B.1.525,Eta,Loudoun,Northern,0,0,0
10/29/2021,B.1.429,Epsilon,Prince William,Northern,7,2,0
10/29/2021,B.1.617.3,,Henrico,Central,0,0,0
10/29/2021,B.1.526,Iota,Lord Fairfax,Northwest,3,0,0
10/29/2021,P.2,Zeta,Lenowisco,Southwest,0,0,0
10/29/2021,B.1.427,Epsilon,Cumberland Plateau,Southwest,0,0,0
10/29/2021,P.2,Zeta,Henrico,Central,3,0,0
10/29/2021,B.1.1.7,Alpha,Cumberland Plateau,Southwest,29,4,0
10/29/2021,P.2,Zeta,Central Shenandoah,Northwest,1,0,0
10/29/2021,B.1.429,Epsilon,Central Shenandoah,Northwest,8,0,1
10/29/2021,B.1.617.1,Kappa,Rappahannock Rapidan,Northwest,0,0,0
10/29/2021,B.1.1.7,Alpha,Rappahannock,Northwest,111,7,3
10/29/2021,B.1.617.1,Kappa,Mount Rogers,Southwest,0,0,0
10/29/2021,B.1.1.7,Alpha,Chesapeake,Eastern,94,2,2
10/29/2021,B.1.525,Eta,Lord Fairfax,Northwest,15,1,0
10/29/2021,B.1.351,Beta,Western Tidewater,Eastern,4,0,0
10/29/2021,B.1.525,Eta,Cumberland Plateau,Southwest,0,0,0
10/29/2021,B.1.621,Mu,Central Shenandoah,Northwest,0,0,0
10/29/2021,B.1.617.1,Kappa,Central Virginia,Southwest,0,0,0
10/29/2021,B.1.429,Epsilon,Alleghany,Southwest,0,0,0
10/29/2021,B.1.621,Mu,Fairfax,Northern,0,0,0
10/29/2021,P.2,Zeta,Richmond,Central,1,0,0
10/29/2021,B.1.617.1,Kappa,Lenowisco,Southwest,2,0,0
10/29/2021,B.1.617.1,Kappa,Central Shenandoah,Northwest,0,0,0
10/29/2021,B.1.351,Beta,Hampton,Eastern,9,2,0
10/29/2021,P.1,Gamma,Piedmont,Central,1,0,0
10/29/2021,B.1.617.2,Delta,Blue Ridge,Northwest,0,0,0
10/29/2021,P.2,Zeta,Eastern Shore,Eastern,0,0,0
10/29/2021,B.1.1.7,Alpha,Rappahannock Rapidan,Northwest,122,8,3
10/29/2021,P.1,Gamma,Prince William,Northern,8,0,0
10/29/2021,P.2,Zeta,Alleghany,Southwest,0,0,0
10/29/2021,B.1.525,Eta,Arlington,Northern,1,0,0
10/29/2021,B.1.617.2,Delta,Mount Rogers,Southwest,441,27,7
10/29/2021,B.1.429,Epsilon,Richmond,Central,2,0,0
10/29/2021,B.1.621,Mu,Piedmont,Central,0,0,0
10/29/2021,B.1.427,Epsilon,Portsmouth,Eastern,6,1,0
10/29/2021,B.1.617.3,,Southside,Central,0,0,0
10/29/2021,B.1.621,Mu,Lenowisco,Southwest,0,0,0
10/29/2021,B.1.617.2,Delta,Cumberland Plateau,Southwest,90,3,0
10/29/2021,P.2,Zeta,Prince William,Northern,0,0,0
10/29/2021,B.1.617.1,Kappa,Roanoke,Southwest,0,0,0
10/29/2021,B.1.1.7,Alpha,Blue Ridge,Northwest,0,0,0
10/29/2021,B.1.617.1,Kappa,Norfolk,Eastern,0,0,0
10/29/2021,B.1.351,Beta,Alleghany,Southwest,0,0,0
10/29/2021,P.2,Zeta,Chickahominy,Central,0,0,0
10/29/2021,B.1.617.3,,Arlington,Northern,0,0,0
10/29/2021,B.1.526,Iota,Prince William,Northern,5,0,0
10/29/2021,B.1.526,Iota,Portsmouth,Eastern,2,0,0
10/29/2021,B.1.525,Eta,Western Tidewater,Eastern,1,1,1
10/29/2021,B.1.621,Mu,Prince William,Northern,0,0,0
10/29/2021,B.1.617.1,Kappa,Rappahannock,Northwest,0,0,0
10/29/2021,B.1.617.2,Delta,Norfolk,Eastern,201,11,4
10/29/2021,B.1.621,Mu,West Piedmont,Southwest,0,0,0
10/29/2021,B.1.617.1,Kappa,Chesterfield,Central,0,0,0
10/29/2021,P.1,Gamma,Alexandria,Northern,2,0,0
10/29/2021,P.2,Zeta,Three Rivers,Eastern,0,0,0
10/29/2021,B.1.617.2,Delta,Fairfax,Northern,843,39,9
10/29/2021,B.1.617.2,Delta,Chesapeake,Eastern,261,4,1
11/05/2021,B.1.1.7,Alpha,Southside,Central,16,0,0
11/05/2021,B.1.617.2,Delta,Cumberland Plateau,Southwest,82,3,0
11/05/2021,B.1.351,Beta,Pittsylvania-Danville,Southwest,1,0,0
11/05/2021,B.1.617.2,Delta,Norfolk,Eastern,190,14,3
11/05/2021,B.1.351,Beta,New River,Southwest,1,0,0
11/05/2021,P.1,Gamma,Rappahannock Rapidan,Northwest,9,0,0
11/05/2021,B.1.617.2,Delta,Piedmont,Central,120,10,3
11/05/2021,B.1.617.2,Delta,Eastern Shore,Eastern,68,4,3
11/05/2021,B.1.1.7,Alpha,Piedmont,Central,53,5,0
11/05/2021,B.1.351,Beta,Rappahannock Rapidan,Northwest,4,0,0
11/05/2021,B.1.351,Beta,West Piedmont,Southwest,0,0,0
11/05/2021,B.1.351,Beta,Chickahominy,Central,1,0,0
11/05/2021,B.1.351,Beta,Crater,Central,3,1,0
11/05/2021,B.1.1.7,Alpha,Chesapeake,Eastern,77,2,2
11/05/2021,B.1.617.2,Delta,Three Rivers,Eastern,189,5,4
11/05/2021,B.1.617.2,Delta,Rappahannock,Northwest,501,46,14
11/05/2021,B.1.1.7,Alpha,Portsmouth,Eastern,37,2,1
11/05/2021,B.1.617.2,Delta,West Piedmont,Southwest,183,10,5
11/05/2021,B.1.617.2,Delta,Lord Fairfax,Northwest,334,13,3
11/05/2021,P.1,Gamma,Richmond,Central,3,2,0
11/05/2021,B.1.1.7,Alpha,New River,Southwest,101,4,0
11/05/2021,B.1.351,Beta,Piedmont,Central,4,0,1
11/05/2021,P.1,Gamma,Virginia Beach,Eastern,7,1,0
11/05/2021,B.1.1.7,Alpha,Henrico,Central,100,4,3
11/05/2021,P.1,Gamma,Lord Fairfax,Northwest,6,1,0
11/05/2021,B.1.617.2,Delta,New River,Southwest,245,15,3
11/05/2021,P.1,Gamma,Blue Ridge,Northwest,17,1,0
11/05/2021,B.1.1.7,Alpha,Central Virginia,Southwest,115,8,4
11/05/2021,P.1,Gamma,Western Tidewater,Eastern,4,0,0
11/05/2021,B.1.351,Beta,Prince William,Northern,3,1,0
11/05/2021,B.1.1.7,Alpha,Rappahannock,Northwest,86,7,3
11/05/2021,B.1.1.7,Alpha,Mount Rogers,Southwest,234,23,3
11/05/2021,B.1.617.2,Delta,Virginia Beach,Eastern,396,9,4
11/05/2021,B.1.617.2,Delta,Portsmouth,Eastern,112,1,1
11/05/2021,B.1.617.2,Delta,Alexandria,Northern,95,5,0
11/05/2021,B.1.351,Beta,Eastern Shore,Eastern,2,0,0
11/05/2021,B.1.351,Beta,Three Rivers,Eastern,1,0,0
11/05/2021,B.1.351,Beta,Mount Rogers,Southwest,1,0,0
11/05/2021,B.1.1.7,Alpha,Central Shenandoah,Northwest,67,2,1
11/05/2021,B.1.1.7,Alpha,Norfolk,Eastern,43,4,2
11/05/2021,B.1.1.7,Alpha,Roanoke,Southwest,48,8,1
11/05/2021,P.1,Gamma,Fairfax,Northern,13,2,0
11/05/2021,P.1,Gamma,Cumberland Plateau,Southwest,0,0,0
11/05/2021,B.1.617.2,Delta,Hampton,Eastern,101,2,0
11/05/2021,B.1.351,Beta,Chesterfield,Central,6,0,0
11/05/2021,P.1,Gamma,Arlington,Northern,1,0,0
11/05/2021,B.1.1.7,Alpha,Virginia Beach,Eastern,67,1,1
11/05/2021,P.1,Gamma,Lenowisco,Southwest,2,1,1
11/05/2021,P.1,Gamma,Central Virginia,Southwest,5,0,0
11/05/2021,B.1.1.7,Alpha,Alleghany,Southwest,96,9,2
11/05/2021,B.1.617.2,Delta,Western Tidewater,Eastern,175,15,6
11/05/2021,B.1.351,Beta,Virginia Beach,Eastern,17,1,0
11/05/2021,P.1,Gamma,Piedmont,Central,1,0,0
11/05/2021,P.1,Gamma,Chesterfield,Central,5,0,0
11/05/2021,B.1.1.7,Alpha,Three Rivers,Eastern,23,1,0
11/05/2021,P.1,Gamma,Eastern Shore,Eastern,2,0,0
11/05/2021,B.1.617.2,Delta,Rappahannock Rapidan,Northwest,323,24,10
11/05/2021,P.1,Gamma,Norfolk,Eastern,3,0,0
11/05/2021,B.1.1.7,Alpha,Rappahannock Rapidan,Northwest,104,8,3
11/05/2021,B.1.351,Beta,Western Tidewater,Eastern,4,0,0
11/05/2021,B.1.617.2,Delta,Mount Rogers,Southwest,357,27,7
11/05/2021,B.1.617.2,Delta,Pittsylvania-Danville,Southwest,83,5,5
11/05/2021,B.1.617.2,Delta,Blue Ridge,Northwest,852,19,15
11/05/2021,B.1.617.2,Delta,Fairfax,Northern,758,40,10
11/05/2021,B.1.1.7,Alpha,Crater,Central,65,6,1
11/05/2021,B.1.1.7,Alpha,Chickahominy,Central,46,0,1
11/05/2021,B.1.617.2,Delta,Chickahominy,Central,168,9,2
11/05/2021,P.1,Gamma,Rappahannock,Northwest,5,0,0
11/05/2021,B.1.351,Beta,Henrico,Central,2,0,0
11/05/2021,B.1.617.2,Delta,Central Shenandoah,Northwest,370,12,5
11/05/2021,B.1.617.2,Delta,Chesapeake,Eastern,216,3,2
11/05/2021,B.1.351,Beta,Peninsula,Eastern,4,0,0
11/05/2021,P.1,Gamma,Portsmouth,Eastern,5,1,0
11/05/2021,B.1.1.7,Alpha,Lord Fairfax,Northwest,56,3,1
11/05/2021,P.1,Gamma,New River,Southwest,0,0,0
11/05/2021,B.1.1.7,Alpha,Blue Ridge,Northwest,209,20,3
11/05/2021,P.1,Gamma,West Piedmont,Southwest,3,2,0
11/05/2021,B.1.617.2,Delta,Chesterfield,Central,475,14,14
11/05/2021,P.1,Gamma,Loudoun,Northern,11,0,0
11/05/2021,B.1.351,Beta,Arlington,Northern,0,0,0
11/05/2021,B.1.1.7,Alpha,Hampton,Eastern,33,0,0
11/05/2021,B.1.617.2,Delta,Henrico,Central,493,18,10
11/05/2021,B.1.1.7,Alpha,Loudoun,Northern,66,2,1
11/05/2021,B.1.1.7,Alpha,Prince William,Northern,82,2,1
11/05/2021,B.1.1.7,Alpha,Richmond,Central,59,6,1
11/05/2021,B.1.351,Beta,Alleghany,Southwest,0,0,0
11/05/2021,B.1.351,Beta,Loudoun,Northern,4,0,0
11/05/2021,B.1.617.2,Delta,Lenowisco,Southwest,72,1,0
11/05/2021,B.1.351,Beta,Central Shenandoah,Northwest,2,0,0
11/05/2021,B.1.1.7,Alpha,Eastern Shore,Eastern,12,1,0
11/05/2021,B.1.1.7,Alpha,Lenowisco,Southwest,20,2,0
11/05/2021,B.1.617.2,Delta,Southside,Central,68,3,3
11/05/2021,P.1,Gamma,Southside,Central,1,0,0
11/05/2021,P.1,Gamma,Chickahominy,Central,0,0,0
11/05/2021,P.1,Gamma,Crater,Central,0,0,0
11/05/2021,B.1.1.7,Alpha,Fairfax,Northern,178,6,1
11/05/2021,B.1.1.7,Alpha,Cumberland Plateau,Southwest,19,4,0
11/05/2021,B.1.1.7,Alpha,Arlington,Northern,70,3,0
11/05/2021,B.1.351,Beta,Lenowisco,Southwest,2,1,1
11/05/2021,B.1.351,Beta,Rappahannock,Northwest,1,0,0
11/05/2021,P.1,Gamma,Henrico,Central,6,1,0
11/05/2021,B.1.351,Beta,Blue Ridge,Northwest,3,0,0
11/05/2021,B.1.617.2,Delta,Arlington,Northern,108,9,2
11/05/2021,P.1,Gamma,Central Shenandoah,Northwest,2,0,0
11/05/2021,P.1,Gamma,Alexandria,Northern,2,0,0
11/05/2021,B.1.617.2,Delta,Alleghany,Southwest,440,26,16
11/05/2021,B.1.617.2,Delta,Roanoke,Southwest,282,14,11
11/05/2021,P.1,Gamma,Roanoke,Southwest,5,2,0
11/05/2021,B.1.351,Beta,Chesapeake,Eastern,11,1,1
11/05/2021,P.1,Gamma,Three Rivers,Eastern,3,2,1
11/05/2021,B.1.1.7,Alpha,Chesterfield,Central,111,5,1
11/05/2021,P.1,Gamma,Mount Rogers,Southwest,5,0,0
11/05/2021,B.1.1.7,Alpha,Alexandria,Northern,41,1,0
11/05/2021,B.1.1.7,Alpha,Western Tidewater,Eastern,51,2,0
11/05/2021,P.1,Gamma,Alleghany,Southwest,5,0,0
11/05/2021,B.1.351,Beta,Alexandria,Northern,0,0,0
11/05/2021,B.1.617.2,Delta,Crater,Central,196,13,5
11/05/2021,B.1.1.7,Alpha,Peninsula,Eastern,93,5,3
11/05/2021,B.1.1.7,Alpha,Pittsylvania-Danville,Southwest,18,2,1
11/05/2021,P.1,Gamma,Hampton,Eastern,3,0,1
11/05/2021,B.1.351,Beta,Cumberland Plateau,Southwest,0,0,0
11/05/2021,B.1.351,Beta,Fairfax,Northern,6,0,0
11/05/2021,B.1.351,Beta,Roanoke,Southwest,0,0,0
11/05/2021,P.1,Gamma,Chesapeake,Eastern,9,3,1
11/05/2021,P.1,Gamma,Pittsylvania-Danville,Southwest,1,0,0
11/05/2021,B.1.351,Beta,Norfolk,Eastern,7,1,0
11/05/2021,B.1.351,Beta,Portsmouth,Eastern,9,3,0
11/05/2021,B.1.617.2,Delta,Loudoun,Northern,248,21,3
11/05/2021,B.1.351,Beta,Hampton,Eastern,8,2,0
11/05/2021,B.1.617.2,Delta,Richmond,Central,471,16,8
11/05/2021,B.1.351,Beta,Southside,Central,0,0,0
11/05/2021,P.1,Gamma,Prince William,Northern,7,0,0
11/05/2021,B.1.617.2,Delta,Peninsula,Eastern,224,5,3
11/05/2021,P.1,Gamma,Peninsula,Eastern,8,0,1
11/05/2021,B.1.351,Beta,Central Virginia,Southwest,2,0,0
11/05/2021,B.1.351,Beta,Richmond,Central,2,0,0
11/05/2021,B.1.617.2,Delta,Prince William,Northern,261,10,7
11/05/2021,B.1.617.2,Delta,Central Virginia,Southwest,449,19,6
